"","marital_status","application_mode","course","attendance_mode","previous_qualification","nationality","mother_qualification","father_qualification","mother_occupation","father_occupation","displaced","educational_special_needs","debtor","gender","scholarship_holder","age_at_enrollment","international","outcome","dropout"
"2135",1,1,6,1,1,1,23,27,10,9,1,0,0,0,0,19,0,"Dropout",1
"2136",1,8,10,1,1,1,22,27,8,6,1,0,0,0,0,19,0,"Dropout",1
"2137",2,15,6,1,14,1,22,27,30,43,0,0,0,0,0,27,0,"Graduate",0
"2138",1,5,6,1,1,1,22,27,6,6,1,0,0,0,0,22,0,"Graduate",0
"2139",1,1,15,1,1,1,22,1,10,8,1,0,0,0,0,18,0,"Dropout",1
"2140",1,8,11,1,1,1,23,28,6,6,1,0,0,0,0,20,0,"Graduate",0
"2141",2,14,17,0,1,1,22,27,10,10,0,0,0,0,0,34,0,"Dropout",1
"2142",1,8,12,1,1,1,1,28,6,9,1,0,0,0,0,18,0,"Graduate",0
"2143",1,8,15,1,1,1,1,1,6,6,1,0,0,1,0,20,0,"Graduate",0
"2144",1,1,8,1,1,14,1,14,6,6,1,0,0,0,0,20,1,"Graduate",0
"2145",1,12,17,0,1,1,1,28,5,10,0,0,0,1,0,25,0,"Dropout",1
"2146",1,1,7,1,1,1,3,14,3,10,1,0,0,1,0,18,0,"Dropout",1
"2147",1,1,8,1,1,1,1,1,10,10,0,0,0,1,0,18,0,"Dropout",1
"2148",1,8,16,1,1,1,13,28,6,8,1,0,0,0,1,18,0,"Dropout",1
"2149",1,8,11,1,1,1,1,14,6,5,0,0,0,0,1,19,0,"Graduate",0
"2150",1,8,16,1,1,1,23,14,6,6,1,0,0,0,1,19,0,"Dropout",1
"2151",1,15,10,1,1,1,1,1,6,6,0,0,0,0,1,21,0,"Graduate",0
"2152",1,1,5,1,1,1,1,27,10,10,1,0,0,0,1,20,0,"Graduate",0
"2153",1,16,3,0,16,1,13,27,19,44,1,0,1,0,1,21,0,"Graduate",0
"2154",1,14,17,0,1,14,22,27,10,9,0,0,0,0,0,34,1,"Dropout",1
"2155",1,1,15,1,1,9,1,27,4,10,1,0,0,0,0,20,1,"Graduate",0
"2156",1,12,17,0,1,1,22,27,10,10,0,0,0,1,0,24,0,"Dropout",1
"2157",1,1,12,1,1,1,1,1,5,4,0,0,0,1,0,18,0,"Graduate",0
"2158",1,12,17,0,1,1,1,1,10,8,0,0,0,1,0,28,0,"Dropout",1
"2159",1,8,11,1,1,1,23,28,1,6,0,0,0,1,0,20,0,"Dropout",1
"2160",1,14,12,1,1,1,1,1,8,5,1,0,0,1,0,22,0,"Graduate",0
"2161",1,1,12,1,1,1,13,1,5,5,1,0,0,1,0,19,0,"Graduate",0
"2162",1,12,13,1,1,1,3,1,3,5,0,0,0,1,0,26,0,"Dropout",1
"2163",1,1,11,1,1,1,22,27,10,10,1,0,0,1,0,21,0,"Dropout",1
"2164",1,7,2,1,1,1,3,3,3,3,1,0,0,1,0,18,0,"Graduate",0
"2165",1,8,9,1,1,1,22,28,10,8,1,0,0,1,0,18,0,"Graduate",0
"2166",1,1,2,1,1,1,13,14,5,8,1,0,0,1,0,22,0,"Graduate",0
"2167",2,12,7,1,12,1,22,27,10,10,0,0,0,1,0,36,0,"Dropout",1
"2168",1,1,15,1,1,1,23,28,10,10,1,0,0,1,1,20,0,"Graduate",0
"2169",1,8,14,1,1,1,3,4,3,3,0,0,0,1,0,20,0,"Dropout",1
"2170",1,12,17,0,1,1,22,1,6,5,0,0,0,1,0,25,0,"Dropout",1
"2171",1,12,4,1,1,1,22,14,7,5,0,0,0,1,0,35,0,"Graduate",0
"2172",1,1,2,1,1,1,1,27,8,8,0,0,0,1,0,22,0,"Dropout",1
"2173",1,15,4,1,14,1,23,28,10,6,0,0,1,1,0,20,0,"Dropout",1
"2174",1,14,3,0,9,1,22,1,10,11,0,0,0,1,0,50,0,"Dropout",1
"2175",1,1,12,1,1,1,13,28,10,9,0,0,0,1,0,20,0,"Dropout",1
"2176",1,4,4,1,3,1,3,14,3,11,0,0,0,1,0,35,0,"Dropout",1
"2177",1,1,14,1,1,1,3,14,5,6,0,0,0,1,1,19,0,"Graduate",0
"2178",2,12,9,1,1,1,22,27,6,8,0,0,0,1,0,43,0,"Dropout",1
"2179",1,8,12,1,1,1,3,28,3,2,0,0,0,1,0,19,0,"Graduate",0
"2180",1,12,12,1,1,1,22,27,10,10,0,0,0,1,0,25,0,"Graduate",0
"2181",1,7,2,1,1,1,1,3,6,11,1,0,0,1,0,19,0,"Graduate",0
"2182",1,1,2,1,1,1,23,27,6,6,1,0,0,1,0,22,0,"Dropout",1
"2183",1,1,11,1,1,1,22,27,4,4,0,0,0,1,1,19,0,"Dropout",1
"2184",2,12,17,0,1,1,13,27,4,10,0,0,0,1,0,32,0,"Dropout",1
"2185",2,12,15,1,13,1,22,27,10,8,1,0,0,1,0,57,0,"Graduate",0
"2186",1,1,12,1,1,1,1,14,4,6,0,0,0,1,0,20,0,"Dropout",1
"2187",1,12,17,0,1,1,1,1,6,6,1,0,0,1,0,38,0,"Dropout",1
"2188",2,12,17,0,1,1,22,3,10,4,0,0,0,1,0,45,0,"Graduate",0
"2189",2,12,15,1,1,1,22,27,10,11,0,0,1,1,0,43,0,"Dropout",1
"2190",1,8,5,1,1,1,23,1,10,10,1,0,0,1,0,19,0,"Graduate",0
"2191",2,12,17,0,12,1,13,14,5,5,0,0,0,1,0,49,0,"Dropout",1
"2192",1,12,3,0,1,1,22,28,10,10,0,0,0,1,0,34,0,"Dropout",1
"2193",2,12,17,0,1,1,23,28,2,5,0,0,0,1,0,43,0,"Graduate",0
"2194",1,1,11,1,1,1,13,1,10,9,0,0,0,1,0,21,0,"Dropout",1
"2195",1,8,14,1,1,1,13,27,6,6,1,0,0,1,1,19,0,"Graduate",0
"2196",2,13,13,1,1,1,22,27,10,7,0,0,0,1,0,43,0,"Dropout",1
"2197",1,14,17,0,1,1,22,27,10,10,0,0,0,1,0,31,0,"Graduate",0
"2198",1,12,17,0,1,1,22,28,28,16,0,0,0,1,0,34,0,"Graduate",0
"2199",4,14,12,1,12,1,19,24,1,1,0,0,0,1,0,30,0,"Graduate",0
"2200",2,12,12,1,12,1,23,28,8,9,0,0,0,1,0,36,0,"Dropout",1
"2201",1,4,17,0,3,1,22,27,7,8,0,0,1,1,0,46,0,"Dropout",1
"2202",1,8,6,1,1,1,1,14,6,10,0,0,0,1,0,22,0,"Graduate",0
"2203",1,4,4,1,3,1,1,14,6,10,0,0,0,1,0,27,0,"Dropout",1
"2204",1,13,7,1,1,1,13,14,12,12,0,0,1,1,0,31,0,"Dropout",1
"2205",1,8,15,1,1,1,1,28,12,9,1,0,0,1,0,21,0,"Dropout",1
"2206",1,8,9,1,1,1,13,14,10,8,0,0,0,1,0,21,0,"Dropout",1
"2207",1,1,9,1,1,1,1,4,10,11,0,0,0,1,0,19,0,"Graduate",0
"2208",1,8,9,1,1,1,13,14,5,5,1,0,0,1,1,20,0,"Graduate",0
"2209",1,1,4,1,1,1,23,1,10,5,0,0,0,1,0,18,0,"Graduate",0
"2210",1,1,15,1,1,1,1,1,5,4,0,0,0,1,1,18,0,"Graduate",0
"2211",1,12,11,1,12,1,13,14,4,2,0,0,1,1,0,34,0,"Dropout",1
"2212",1,15,5,1,14,1,22,1,10,8,0,0,0,1,0,20,0,"Dropout",1
"2213",1,1,12,1,1,1,22,27,10,10,0,0,0,1,0,18,0,"Graduate",0
"2214",1,1,2,1,1,1,1,1,5,4,1,0,1,1,0,21,0,"Dropout",1
"2215",2,13,4,1,1,1,3,1,3,3,0,0,0,1,0,26,0,"Dropout",1
"2216",1,8,7,1,1,1,23,14,8,4,1,0,1,1,0,20,0,"Dropout",1
"2217",1,15,4,1,14,1,1,28,2,10,0,0,0,1,0,25,0,"Dropout",1
"2218",1,12,9,1,1,1,13,5,5,2,1,0,0,1,0,24,0,"Dropout",1
"2219",1,1,8,1,1,1,3,3,3,3,0,0,0,1,0,20,0,"Graduate",0
"2220",1,1,9,1,1,1,1,3,10,6,0,0,0,1,0,20,0,"Dropout",1
"2221",1,3,5,1,1,1,3,1,10,7,1,0,0,0,0,18,0,"Graduate",0
"2222",1,8,11,1,1,1,23,27,10,7,1,0,0,0,0,22,0,"Graduate",0
"2223",1,14,3,0,1,1,22,27,1,7,0,0,0,0,0,41,0,"Dropout",1
"2224",1,1,9,1,1,1,22,28,8,10,0,0,1,0,1,19,0,"Dropout",1
"2225",1,14,8,1,1,1,3,3,4,5,1,0,0,0,0,21,0,"Graduate",0
"2226",1,12,6,1,1,1,1,1,6,6,1,0,1,0,0,30,0,"Dropout",1
"2227",1,1,12,1,1,1,23,28,10,10,1,0,0,0,1,21,0,"Graduate",0
"2228",1,6,14,1,1,14,1,1,10,5,0,0,0,0,0,21,1,"Graduate",0
"2229",1,1,12,1,1,1,1,1,4,5,1,0,0,0,0,18,0,"Graduate",0
"2230",1,1,6,1,1,1,3,1,2,5,1,0,0,0,1,19,0,"Graduate",0
"2231",1,1,6,1,1,1,1,28,10,9,1,0,0,0,1,18,0,"Graduate",0
"2232",1,8,9,1,1,1,13,1,10,4,1,0,0,0,1,18,0,"Dropout",1
"2233",1,12,12,1,1,1,22,27,8,8,1,0,0,0,1,24,0,"Graduate",0
"2234",1,15,6,1,14,1,13,14,10,10,1,0,0,0,0,23,0,"Graduate",0
"2235",1,8,12,1,1,1,23,14,6,8,1,0,0,0,1,18,0,"Graduate",0
"2236",1,1,8,1,1,1,23,28,6,9,1,0,0,0,0,20,0,"Graduate",0
"2237",1,1,10,1,1,1,4,1,6,6,0,0,0,0,0,18,0,"Graduate",0
"2238",1,1,10,1,1,1,2,10,4,11,1,0,0,0,0,20,0,"Graduate",0
"2239",1,1,15,1,1,1,1,10,10,11,1,0,0,0,1,22,0,"Graduate",0
"2240",1,1,12,1,1,1,22,27,10,10,1,0,1,0,0,20,0,"Graduate",0
"2241",1,8,12,1,1,1,1,27,10,10,1,0,0,0,1,19,0,"Graduate",0
"2242",1,1,8,1,1,1,3,1,3,5,1,0,1,0,0,18,0,"Dropout",1
"2243",1,8,9,1,1,1,23,27,7,7,0,0,0,0,0,18,0,"Graduate",0
"2244",1,1,6,1,1,1,22,1,10,10,1,0,0,0,1,19,0,"Graduate",0
"2245",1,1,5,1,1,1,13,28,10,10,1,0,0,0,1,19,0,"Graduate",0
"2246",1,8,3,0,1,1,19,24,1,1,0,0,0,0,0,24,0,"Graduate",0
"2247",1,1,10,1,1,1,22,27,5,5,0,0,0,0,0,21,0,"Graduate",0
"2248",1,1,10,1,1,1,1,1,4,4,1,0,0,0,1,20,0,"Graduate",0
"2249",1,12,11,1,1,1,13,14,5,8,0,0,1,0,1,28,0,"Dropout",1
"2250",1,1,16,1,1,1,22,14,10,9,1,0,0,0,0,21,0,"Graduate",0
"2251",1,13,4,1,1,1,3,2,3,7,0,0,0,1,0,36,0,"Dropout",1
"2252",2,12,17,0,1,1,22,27,10,10,0,0,0,1,0,42,0,"Dropout",1
"2253",2,12,17,0,1,1,22,27,10,8,0,0,0,1,0,47,0,"Dropout",1
"2254",1,12,7,1,1,1,1,28,5,8,0,0,0,1,0,25,0,"Dropout",1
"2255",1,12,14,1,9,1,1,27,4,6,0,0,0,1,1,25,0,"Graduate",0
"2256",2,12,3,0,12,1,13,27,7,9,0,0,0,1,0,48,0,"Dropout",1
"2257",1,14,17,0,1,1,23,28,10,8,0,0,0,1,1,32,0,"Graduate",0
"2258",1,4,17,0,15,1,23,28,10,8,0,0,0,1,0,38,0,"Dropout",1
"2259",1,4,10,1,15,1,22,27,6,6,0,0,0,1,0,37,0,"Graduate",0
"2260",1,12,9,1,1,1,22,27,10,10,0,0,0,1,0,26,0,"Dropout",1
"2261",1,15,6,1,14,1,3,5,3,3,0,0,0,1,0,23,0,"Dropout",1
"2262",1,12,12,1,4,1,3,28,4,8,1,0,0,1,0,26,0,"Dropout",1
"2263",1,14,3,0,3,1,7,7,12,12,0,0,0,0,0,26,0,"Graduate",0
"2264",1,7,12,1,1,1,1,1,5,5,1,0,0,0,0,18,0,"Graduate",0
"2265",1,4,12,1,3,1,22,27,8,8,1,0,0,0,0,27,0,"Graduate",0
"2266",6,8,3,0,1,1,13,1,6,12,0,0,0,0,0,24,0,"Dropout",1
"2267",1,8,9,1,1,1,23,14,7,11,1,0,0,0,0,20,0,"Graduate",0
"2268",1,1,12,1,1,1,1,14,10,9,1,0,0,0,1,18,0,"Dropout",1
"2269",1,8,13,1,1,1,13,28,8,8,1,0,0,0,1,18,0,"Graduate",0
"2270",1,1,12,1,1,1,22,27,10,10,1,0,0,0,0,18,0,"Graduate",0
"2271",1,13,12,1,1,1,1,1,5,5,1,0,0,0,1,19,0,"Graduate",0
"2272",1,1,12,1,1,1,23,27,10,6,1,0,0,0,0,18,0,"Graduate",0
"2273",1,4,4,1,3,1,1,27,5,10,1,0,0,0,0,23,0,"Graduate",0
"2274",1,1,10,1,1,1,13,14,5,8,1,0,0,0,1,21,0,"Graduate",0
"2275",1,1,12,1,1,1,23,28,6,8,1,0,0,0,1,18,0,"Graduate",0
"2276",1,1,16,1,1,1,19,27,10,10,1,0,1,0,0,20,0,"Dropout",1
"2277",1,1,5,1,1,1,22,27,6,8,0,0,0,0,1,18,0,"Graduate",0
"2278",1,1,3,0,1,1,22,27,10,8,0,0,0,0,0,29,0,"Graduate",0
"2279",1,12,15,1,7,1,23,1,6,5,1,0,0,1,0,28,0,"Dropout",1
"2280",1,12,14,1,1,1,13,14,8,8,0,0,1,1,0,24,0,"Dropout",1
"2281",1,12,2,1,1,1,22,27,10,8,0,0,1,1,1,33,0,"Dropout",1
"2282",1,8,9,1,1,1,13,27,6,8,1,0,0,1,0,19,0,"Dropout",1
"2283",1,1,6,1,1,1,23,14,10,4,0,0,0,1,0,19,0,"Graduate",0
"2284",4,12,3,0,1,1,22,27,8,8,0,0,0,1,0,37,0,"Graduate",0
"2285",1,1,2,1,1,1,23,27,10,9,1,0,1,1,1,18,0,"Graduate",0
"2286",2,12,12,1,13,1,22,27,10,4,0,0,0,1,0,37,0,"Graduate",0
"2287",1,12,12,1,1,1,22,27,10,10,0,0,0,1,0,36,0,"Dropout",1
"2288",1,1,14,1,1,1,1,28,8,8,1,0,0,1,0,19,0,"Graduate",0
"2289",1,13,12,1,1,1,13,1,10,4,1,0,0,1,1,33,0,"Graduate",0
"2290",1,13,7,1,1,1,1,1,6,8,0,0,0,1,0,34,0,"Dropout",1
"2291",1,1,11,1,1,1,3,14,4,9,1,0,0,0,0,18,0,"Graduate",0
"2292",1,15,8,1,14,1,3,1,3,5,1,0,0,0,0,20,0,"Dropout",1
"2293",1,1,15,1,1,1,13,27,5,8,0,0,0,0,1,19,0,"Graduate",0
"2294",1,1,6,1,1,1,13,14,10,2,1,0,0,0,0,20,0,"Graduate",0
"2295",1,1,10,1,1,1,13,14,10,10,1,0,0,0,1,19,0,"Graduate",0
"2296",1,1,12,1,1,1,13,14,10,10,1,0,0,0,0,19,0,"Graduate",0
"2297",1,9,15,1,1,10,22,14,10,8,1,0,0,0,1,22,1,"Graduate",0
"2298",1,1,15,1,1,1,1,28,10,10,0,0,0,0,1,18,0,"Graduate",0
"2299",1,1,16,1,1,1,23,27,10,10,0,0,0,0,1,19,0,"Graduate",0
"2300",1,12,12,1,1,1,13,1,2,12,1,0,1,0,0,31,0,"Dropout",1
"2301",1,8,12,1,1,1,1,1,5,4,1,0,0,0,0,18,0,"Graduate",0
"2302",1,1,10,1,1,1,1,14,10,10,0,0,1,0,1,19,0,"Graduate",0
"2303",1,1,2,1,1,1,3,28,3,11,1,0,0,0,0,18,0,"Graduate",0
"2304",1,8,10,1,1,1,22,28,10,6,0,0,0,0,1,19,0,"Graduate",0
"2305",1,1,12,1,1,1,13,14,10,7,0,0,0,0,0,19,0,"Graduate",0
"2306",2,4,3,0,3,1,22,24,1,1,0,0,0,0,0,30,0,"Graduate",0
"2307",1,9,12,1,1,1,1,1,4,7,1,0,0,0,0,18,0,"Graduate",0
"2308",1,9,6,1,1,1,5,3,3,4,1,0,0,0,0,21,0,"Dropout",1
"2309",1,15,10,1,1,1,1,28,5,10,0,0,0,0,1,19,0,"Graduate",0
"2310",1,8,8,1,1,1,13,14,5,5,1,0,0,0,0,19,0,"Dropout",1
"2311",1,1,14,1,1,1,1,14,5,8,1,0,0,0,1,19,0,"Graduate",0
"2312",2,12,17,0,1,1,22,27,10,7,0,0,0,0,1,39,0,"Graduate",0
"2313",1,8,2,1,1,1,3,1,10,10,1,0,0,0,0,20,0,"Dropout",1
"2314",1,8,9,1,1,1,13,28,4,11,1,0,0,0,0,19,0,"Graduate",0
"2315",1,12,6,1,1,1,13,14,8,8,1,0,0,0,0,24,0,"Graduate",0
"2316",2,14,9,1,1,1,13,27,8,11,0,0,0,0,0,34,0,"Graduate",0
"2317",2,12,17,0,1,1,19,24,1,1,1,0,0,0,0,46,0,"Dropout",1
"2318",1,12,17,0,1,1,22,27,10,6,0,0,0,0,0,37,0,"Dropout",1
"2319",1,1,6,1,1,1,23,14,5,10,1,0,0,0,0,18,0,"Graduate",0
"2320",2,12,4,1,1,1,22,27,10,7,0,0,0,0,0,46,0,"Graduate",0
"2321",2,12,5,1,1,1,3,1,3,6,0,0,0,0,1,30,0,"Graduate",0
"2322",4,1,17,0,1,1,22,27,10,10,0,0,1,0,0,37,0,"Dropout",1
"2323",1,15,4,1,14,1,23,28,10,7,1,0,0,0,0,20,0,"Graduate",0
"2324",2,12,13,1,9,1,19,24,13,13,0,0,0,0,0,39,0,"Dropout",1
"2325",2,12,15,1,12,1,22,27,10,7,0,0,0,0,0,53,0,"Dropout",1
"2326",2,13,9,1,1,1,22,27,10,10,1,0,0,0,0,54,0,"Dropout",1
"2327",1,15,6,1,14,1,3,3,5,3,1,0,0,0,0,19,0,"Graduate",0
"2328",1,9,15,1,1,1,1,1,5,5,1,0,0,0,0,20,0,"Dropout",1
"2329",1,1,15,1,1,1,1,27,5,6,1,0,1,0,0,18,0,"Graduate",0
"2330",1,17,4,1,16,1,1,1,22,29,0,0,1,0,0,21,0,"Graduate",0
"2331",1,9,5,1,1,1,1,1,6,4,1,0,0,0,0,18,0,"Graduate",0
"2332",1,1,12,1,1,1,13,14,10,11,1,0,1,0,0,19,0,"Dropout",1
"2333",1,8,12,1,1,1,1,1,10,10,1,0,0,0,1,18,0,"Dropout",1
"2334",1,1,15,1,1,1,1,3,4,4,1,0,0,0,0,19,0,"Graduate",0
"2335",1,1,2,1,1,1,1,1,5,4,1,0,0,0,1,18,0,"Dropout",1
"2336",1,1,14,1,1,1,2,1,5,5,1,0,0,0,0,19,0,"Graduate",0
"2337",4,14,10,1,1,1,22,27,10,10,0,0,1,0,0,34,0,"Graduate",0
"2338",1,1,6,1,1,1,3,3,3,3,0,0,0,0,0,18,0,"Graduate",0
"2339",2,12,3,0,1,1,22,27,10,10,0,0,0,0,0,50,0,"Graduate",0
"2340",1,14,16,1,1,1,22,27,7,7,0,0,1,0,0,41,0,"Graduate",0
"2341",1,8,15,1,1,1,1,1,6,6,1,0,0,0,1,22,0,"Dropout",1
"2342",4,12,9,1,1,1,22,27,10,10,0,0,0,0,0,43,0,"Graduate",0
"2343",2,12,3,0,12,1,3,14,12,12,0,0,0,0,0,50,0,"Dropout",1
"2344",1,12,4,1,12,1,22,27,10,10,0,0,0,0,0,60,0,"Graduate",0
"2345",2,12,17,0,12,1,22,27,10,10,0,0,0,0,0,47,0,"Graduate",0
"2346",1,1,2,1,3,1,3,3,3,3,0,0,0,0,0,22,0,"Graduate",0
"2347",2,12,12,1,1,1,22,27,10,7,0,0,0,0,0,41,0,"Dropout",1
"2348",5,13,11,1,2,1,22,27,5,10,0,0,0,0,0,32,0,"Graduate",0
"2349",2,12,17,0,9,1,22,24,12,12,1,0,0,0,0,50,0,"Dropout",1
"2350",1,12,13,1,1,3,3,3,5,5,0,0,1,0,0,54,1,"Dropout",1
"2351",2,13,16,1,1,1,22,27,5,8,0,0,0,0,0,34,0,"Dropout",1
"2352",4,12,3,0,1,1,23,27,6,8,0,0,0,0,0,45,0,"Dropout",1
"2353",4,12,3,0,12,1,22,27,10,8,0,0,0,0,1,47,0,"Graduate",0
"2354",2,12,17,0,1,1,22,27,10,10,0,0,0,0,0,33,0,"Dropout",1
"2355",2,12,3,0,1,1,22,27,10,10,0,0,0,0,1,43,0,"Graduate",0
"2356",1,4,4,1,3,1,22,27,7,7,0,0,0,0,0,54,0,"Graduate",0
"2357",1,12,3,0,2,1,22,27,6,8,0,0,0,0,0,39,0,"Graduate",0
"2358",2,12,17,0,1,1,22,27,10,10,0,0,0,0,0,39,0,"Graduate",0
"2359",1,1,16,1,1,1,13,27,10,10,0,0,0,0,1,18,0,"Graduate",0
"2360",1,8,10,1,1,1,22,27,10,8,0,0,0,0,1,19,0,"Graduate",0
"2361",1,8,14,1,1,1,23,14,10,7,1,0,0,0,1,18,0,"Graduate",0
"2362",2,12,3,0,9,1,19,24,1,1,0,0,0,0,0,44,0,"Graduate",0
"2363",1,12,17,0,1,1,3,1,4,10,0,0,0,0,0,27,0,"Dropout",1
"2364",1,1,14,1,1,1,1,14,5,8,1,0,0,0,1,18,0,"Graduate",0
"2365",2,14,3,0,1,1,19,24,1,1,0,0,0,0,0,45,0,"Dropout",1
"2366",1,8,16,1,1,1,23,27,10,10,1,0,0,0,0,20,0,"Graduate",0
"2367",2,1,3,0,1,1,22,27,10,10,0,0,0,0,0,40,0,"Graduate",0
"2368",1,14,12,1,1,1,3,3,3,3,0,0,0,0,0,18,0,"Graduate",0
"2369",1,9,12,1,1,1,3,14,4,9,1,0,0,0,0,21,0,"Graduate",0
"2370",1,8,2,1,1,1,2,1,4,4,1,0,0,0,0,20,0,"Graduate",0
"2371",2,4,3,0,3,1,13,14,5,5,0,0,0,0,0,27,0,"Dropout",1
"2372",2,12,13,1,1,3,23,28,10,10,0,0,0,0,0,32,1,"Graduate",0
"2373",1,8,10,1,1,1,1,1,4,4,1,0,0,0,1,18,0,"Graduate",0
"2374",1,12,3,0,1,1,22,27,10,8,0,0,0,0,0,37,0,"Dropout",1
"2375",1,8,15,1,1,1,3,1,3,4,1,0,0,0,0,19,0,"Graduate",0
"2376",4,12,3,0,1,1,22,28,8,6,0,0,0,0,1,41,0,"Graduate",0
"2377",2,1,12,1,1,1,1,27,5,10,0,0,0,0,1,18,0,"Graduate",0
"2378",1,14,6,1,1,1,22,27,12,12,0,0,0,0,0,21,0,"Graduate",0
"2379",1,15,4,1,1,1,1,14,4,10,1,0,1,0,0,23,0,"Dropout",1
"2380",1,8,15,1,1,1,1,1,4,4,1,0,0,0,0,18,0,"Dropout",1
"2381",1,1,12,1,1,1,13,14,5,5,1,0,0,0,0,18,0,"Graduate",0
"2382",1,14,6,1,1,1,19,24,13,13,0,0,0,0,0,21,0,"Dropout",1
"2383",1,1,10,1,1,1,14,21,1,9,1,0,0,0,0,19,0,"Graduate",0
"2384",6,12,9,1,1,1,22,27,10,10,0,0,0,0,0,47,0,"Dropout",1
"2385",2,4,3,0,3,1,22,27,10,10,0,0,0,0,0,39,0,"Graduate",0
"2386",1,1,12,1,1,1,23,28,8,8,1,0,0,0,0,19,0,"Graduate",0
"2387",1,14,17,0,2,1,22,27,10,10,0,0,0,0,0,38,0,"Dropout",1
"2388",5,12,4,1,12,1,13,1,10,10,0,0,1,0,0,27,0,"Dropout",1
"2389",1,1,2,1,1,1,13,14,5,8,1,0,0,0,1,18,0,"Graduate",0
"2390",2,12,10,1,12,1,22,27,5,5,0,0,0,0,0,48,0,"Dropout",1
"2391",1,12,14,1,1,1,19,24,1,1,0,0,0,0,0,25,0,"Dropout",1
"2392",2,12,12,1,1,1,13,27,7,7,0,0,0,0,1,32,0,"Graduate",0
"2393",1,1,15,1,1,1,22,27,10,8,0,0,0,0,1,18,0,"Graduate",0
"2394",1,15,3,0,14,1,1,3,5,7,0,0,1,0,0,20,0,"Graduate",0
"2395",1,1,9,1,1,1,13,27,10,8,1,0,0,0,0,20,0,"Graduate",0
"2396",1,1,2,1,1,1,22,27,10,4,1,0,0,0,0,20,0,"Dropout",1
"2397",1,12,17,0,7,1,22,24,12,12,1,0,0,0,0,39,0,"Dropout",1
"2398",1,1,8,1,1,1,6,6,1,5,1,0,1,0,0,29,0,"Dropout",1
"2399",1,12,17,0,1,1,22,27,7,7,0,0,1,0,0,36,0,"Dropout",1
"2400",1,1,12,1,1,1,13,14,10,10,1,0,0,0,0,18,0,"Graduate",0
"2401",2,12,3,0,9,1,19,24,1,1,0,0,0,0,0,51,0,"Dropout",1
"2402",1,14,15,1,1,9,19,24,12,12,0,0,1,0,0,23,1,"Dropout",1
"2403",1,15,6,1,1,1,17,8,7,7,1,0,0,0,0,21,0,"Dropout",1
"2404",1,14,16,1,1,1,19,24,1,1,1,0,0,0,0,28,0,"Dropout",1
"2405",1,12,3,0,1,1,22,27,7,6,0,0,0,0,0,41,0,"Dropout",1
"2406",4,12,3,0,3,1,22,27,10,10,0,0,0,0,1,43,0,"Graduate",0
"2407",1,1,2,1,1,1,25,1,3,5,0,0,0,0,1,19,0,"Graduate",0
"2408",1,12,4,1,1,1,13,14,10,2,0,0,0,0,0,26,0,"Graduate",0
"2409",1,1,12,1,1,1,4,3,3,4,1,0,0,0,0,18,0,"Graduate",0
"2410",2,12,16,1,1,1,22,14,10,6,0,0,0,0,0,45,0,"Dropout",1
"2411",1,15,16,1,14,1,3,27,3,8,0,0,0,0,0,19,0,"Dropout",1
"2412",1,8,14,1,1,1,4,1,4,11,0,0,0,0,0,20,0,"Graduate",0
"2413",1,1,16,1,1,1,1,14,6,6,0,0,0,0,0,18,0,"Graduate",0
"2414",1,12,6,1,1,1,3,3,5,3,1,0,0,0,0,27,0,"Dropout",1
"2415",2,1,4,1,1,1,13,28,6,6,0,0,0,0,0,20,0,"Graduate",0
"2416",1,1,6,1,1,1,1,1,5,9,1,0,0,0,0,18,0,"Graduate",0
"2417",1,12,2,1,1,1,22,27,10,10,0,1,0,0,0,26,0,"Dropout",1
"2418",4,12,10,1,1,1,22,27,10,10,1,0,0,0,1,39,0,"Graduate",0
"2419",1,1,2,1,1,1,22,27,10,10,1,0,0,0,0,18,0,"Graduate",0
"2420",1,4,12,1,3,1,22,27,10,6,0,0,0,0,0,36,0,"Dropout",1
"2421",2,12,3,0,3,1,22,27,10,10,0,0,0,0,0,38,0,"Graduate",0
"2422",2,12,16,1,12,1,22,14,4,8,0,0,0,0,0,45,0,"Dropout",1
"2423",5,12,11,1,1,1,2,2,3,3,0,0,0,0,0,62,0,"Graduate",0
"2424",1,1,14,1,1,1,1,1,10,2,1,0,0,0,1,20,0,"Graduate",0
"2425",1,1,12,1,1,1,13,27,10,10,1,0,0,0,0,18,0,"Graduate",0
"2426",1,9,5,1,1,1,1,1,4,5,0,0,0,0,0,18,0,"Dropout",1
"2427",2,1,17,0,3,1,1,3,5,10,0,0,0,0,0,23,0,"Graduate",0
"2428",1,1,5,1,1,1,13,14,10,10,1,0,1,0,1,19,0,"Dropout",1
"2429",1,8,9,1,1,1,1,3,8,4,1,0,1,0,1,19,0,"Graduate",0
"2430",1,13,12,1,1,1,3,3,4,4,0,0,0,0,0,18,0,"Graduate",0
"2431",1,12,3,0,1,1,20,27,12,12,0,0,0,0,0,41,0,"Graduate",0
"2432",1,12,14,1,1,1,13,3,5,3,0,0,0,0,1,51,0,"Graduate",0
"2433",1,14,10,1,1,1,13,14,5,6,1,0,0,0,0,24,0,"Graduate",0
"2434",1,12,17,0,3,1,13,1,10,6,0,0,0,0,0,25,0,"Dropout",1
"2435",1,7,9,1,1,1,22,27,10,10,1,0,0,0,0,20,0,"Graduate",0
"2436",1,1,2,1,1,1,1,14,15,16,1,1,0,0,0,19,0,"Dropout",1
